"","x","y"
"1",0.594579374417663,-0.630376051180065
"2",-0.979849201627076,-0.377217639237642
"3",1.22133918851614,0.0214622402563691
"4",0.721678954549134,0.011178495362401
"5",0.759196205064654,-1.04613618459553
"6",-0.178891892544925,-0.168733445927501
"7",0.58583992626518,-0.458954914472997
"8",-0.691849680617452,-1.08343338780105
"9",-1.03661475609988,0.292189221829176
"10",-1.13053856696934,0.813670947216451
"11",-0.92450715880841,0.322864562273026
"12",1.18525557499379,-0.593127218075097
"13",-1.13616412132978,-0.124250959604979
"14",-0.706621926277876,-0.474469363689423
"15",0.903509249910712,-0.77834939211607
"16",0.129106092266738,0.490477425977588
"17",1.35061603970826,0.191825626417994
"18",0.624236445873976,0.9833376808092
"19",-0.580669354647398,0.477274989709258
"20",-0.341516582295299,0.31455017067492
"21",0.580241180025041,0.863765075802803
"22",0.813627195544541,1.09440854564309
"23",-1.17957057245076,0.685318501666188
"24",0.412186296656728,-0.684116858989
"25",-1.09526320453733,0.76505658403039
"26",-0.676266721449792,0.553119702264667
"27",-0.420640322379768,-0.604188377968967
"28",0.420994934625924,0.878736857324839
"29",0.717241492122412,-0.0554478568956256
"30",0.461892971768975,0.79011017922312
"31",0.29743021260947,-0.694642310962081
"32",0.798848353326321,0.0646931063383818
"33",0.332578016445041,1.20260520093143
"34",1.20986528228968,0.214442339725792
"35",1.34006027784199,0.315949167124927
"36",-0.562887000851333,-1.1891040308401
"37",0.623651836067438,-0.8177235648036
"38",1.37102346867323,0.119992955587804
"39",-0.873096279799938,-0.0996893551200628
"40",-0.473947269842029,0.139506828039885
"41",0.600005984306335,-0.134892579168081
"42",0.958035019226372,-0.497864822857082
"43",-0.931813548319042,0.89131229557097
"44",-0.349605022929609,1.35491288732737
"45",0.959506549872458,-0.232616418041289
"46",-0.0192687027156353,-1.28638164047152
"47",0.00994483660906553,-0.666155438870192
"48",0.724867710843682,0.095816632732749
"49",0.366267876699567,-0.832113740034401
"50",-0.600820433348417,0.758007417432964
"51",-0.913068620488048,-0.905965677462518
"52",1.13087918143719,0.799420434050262
"53",-1.07474346738309,-0.806903601624072
"54",1.09487208351493,-0.370142132043839
"55",0.810323588550091,-0.67022346239537
"56",0.152361522428691,1.35908963624388
"57",1.18821303453296,0.49052157625556
"58",-0.28015623241663,0.780039336532354
"59",0.209658399224281,0.0855287555605173
"60",-0.555515892803669,-0.0923891961574554
"61",-0.669275471940637,1.17054927162826
"62",-0.624550675041974,0.523427125997841
"63",-0.944627522490919,0.866458412259817
"64",-0.871207444928586,0.145355094224215
"65",1.09329890180379,-0.218524171970785
"66",0.40449774172157,-0.787608932703733
"67",0.0710098249837756,0.504518476314843
"68",-0.483347069472075,0.159832329489291
"69",0.517150932922959,0.240785038098693
"70",0.177056045271456,0.559870198369026
"71",-1.12163431849331,-0.579094687476754
"72",-0.443103363737464,1.23572590108961
"73",-0.130073794163764,0.123157368972898
"74",-0.0325239533558488,-0.288766376674175
"75",-0.043719925917685,-0.640935489907861
"76",-0.170689458027482,1.3494780799374
"77",-0.196920613758266,0.194275576621294
"78",0.781384953297675,-0.673394879326224
"79",0.825764724984765,-0.874251246452332
"80",-0.0861414866521955,-0.208704486489296
"81",-0.556109039112926,-0.00612448062747717
"82",-0.784958560951054,0.963420236483216
"83",0.814671000465751,-0.237397950142622
"84",0.320136403664947,-0.565609941259027
"85",1.17562293820083,0.593754808418453
"86",-0.967413280159235,-0.925903311930597
"87",0.709597910754383,0.954569013789296
"88",-1.25931023526937,-0.461251924745739
"89",-0.793218646198511,0.292204206809402
"90",-0.875663815997541,0.608521147631109
"91",0.0797802042216063,-0.755899840965867
"92",0.582742302678525,-0.288842283189297
"93",0.918944523669779,-0.66500267572701
"94",0.302177539095283,-0.57886207383126
"95",-0.529967154376209,-0.902692353352904
"96",0.252296322025359,1.12244145479053
"97",0.0587053345516324,1.18332891259342
"98",0.442053627222776,0.597400577738881
"99",0.557752610184252,-0.0299218166619539
"100",-0.548319132067263,-0.261334982700646
"101",-0.355409028939903,-0.0357636250555515
"102",1.27557805739343,-0.274410446174443
"103",0.828489976003766,-0.163187625817955
"104",-0.574230046011508,0.657655010931194
"105",-0.343181983567774,1.19169668387622
"106",-0.397977706976235,-1.30396638344973
"107",-0.419064933434129,-1.34762049186975
"108",-0.10633472725749,-0.860843677073717
"109",-0.633200739510357,0.944743423722684
"110",-1.24144095182419,-0.426755170337856
"111",-0.00619027856737375,0.468564589507878
