"","x","y","masuk","cluster"
"1",-0.301408015191555,-0.230083243921399,TRUE,1
"2",-0.00395189225673676,-0.304812085814774,TRUE,1
"3",-0.519126269500703,0.165801729541272,TRUE,1
"4",-0.287848606705666,0.151656093541533,TRUE,1
"5",-0.24776914762333,0.224766262806952,TRUE,1
"6",-0.288090890739113,0.438593086786568,TRUE,1
"7",-0.112432939000428,-0.303097117692232,TRUE,1
"8",-0.352666111197323,-0.150898110121489,TRUE,1
"9",-0.374912654515356,0.0247864658012986,TRUE,1
"10",0.304710584692657,0.365528556518257,TRUE,1
"11",0.0451950109563768,0.402246235869825,TRUE,1
"12",-0.317786242347211,-0.428105844184756,TRUE,1
"13",-0.0756083079613745,-0.144284469075501,TRUE,1
"14",0.33068814733997,0.0668777809478343,TRUE,1
"15",-0.0958023271523416,-0.357355142012239,TRUE,1
"16",0.281578288879246,0.356281735002995,TRUE,1
"17",0.00738929864019156,-0.4776247497648,TRUE,1
"18",-0.257928728591651,-0.41675654379651,TRUE,1
"19",0.0316459690220654,0.339314294513315,TRUE,1
"20",-0.290373701136559,-0.143465385772288,TRUE,1
"21",0.388044943101704,0.281086359638721,TRUE,1
"22",-0.369770394172519,0.187668361701071,TRUE,1
"23",-0.445566576439887,-0.0944607281126082,TRUE,1
"24",0.243678712751716,-0.226660186890513,TRUE,1
"25",0.159328962676227,-0.493712147232145,TRUE,1
"26",-0.367715778294951,-0.00902230991050601,TRUE,1
"27",-0.142446213867515,-0.245385523885489,TRUE,1
"28",-0.10347923124209,0.327371863648295,TRUE,1
"29",0.315515303518623,0.312719674315304,TRUE,1
"30",-0.27201816206798,0.173143916763365,TRUE,1
"31",-0.143032574094832,-0.495214527472854,TRUE,1
"32",-0.0502565046772361,-0.0542742712423205,TRUE,1
"33",0.515567903406918,0.043574457988143,TRUE,1
"34",-0.207079140935093,-0.498753757681698,TRUE,1
"35",-0.186375967226923,-0.13858380401507,TRUE,1
"36",0.0759887704625726,0.520130625925958,TRUE,1
"37",0.140954188071191,-0.499941518064588,TRUE,1
"38",0.243405183777213,0.00116092106327415,TRUE,1
"39",0.376859809737653,-0.164416901767254,TRUE,1
"40",-0.160746824461967,0.233838859945536,TRUE,1
"41",0.542775235604495,0.00883774319663644,TRUE,1
"42",0.387944951653481,0.242199397645891,TRUE,1
"43",0.222129831556231,-0.487548395991325,TRUE,1
"44",-0.195331052877009,0.346757999621332,TRUE,1
"45",0.315689284354448,0.376533237285912,TRUE,1
"46",-0.411665827967227,-0.238281219732016,TRUE,1
"47",-0.022728587500751,0.323269524145871,TRUE,1
"48",-0.214426213409752,0.341141596436501,TRUE,1
"49",-0.390467205550522,0.072413201443851,TRUE,1
"50",0.488821629434824,0.160182162187994,TRUE,1
"51",0.437382371164858,-0.131173293106258,TRUE,1
"52",-0.373190043959767,-0.0185903506353498,TRUE,1
"53",-0.225644794758409,-0.41632211022079,TRUE,1
"54",-0.260087128728628,-0.355587259866297,TRUE,1
"55",-0.318430576007813,0.352777340915054,TRUE,1
"56",0.0221410333178937,0.417376824654639,TRUE,1
"57",-0.525430438108742,0.013284529093653,TRUE,1
"58",-0.256664209067822,0.193331849295646,TRUE,1
"59",0.287233401089907,0.0557924355380237,TRUE,1
"60",0.108856109902263,0.174232320860028,TRUE,1
"61",0.241709500551224,0.329747771378607,TRUE,1
"62",0.505514148622751,0.0140251275151968,TRUE,1
"63",0.0615525110624731,0.529049103613943,TRUE,1
"64",-0.224220668431371,-0.362218960188329,TRUE,1
"65",-0.384747820906341,-0.0478075854480267,TRUE,1
"66",0.372334424871951,0.010660286527127,TRUE,1
"67",-0.409905544482172,0.30978827457875,TRUE,1
"68",-0.123124760575593,0.0658266488462687,TRUE,1
"69",0.211054253391922,0.0904904673807323,TRUE,1
"70",0.46651023812592,0.0898942276835442,TRUE,1
"71",0.256626423913985,-0.425653432495892,TRUE,1
"72",-0.508884752634913,-0.0216558622196317,TRUE,1
"73",0.133950541261584,0.0616849795915186,TRUE,1
"74",-0.235102912876755,-0.190626126248389,TRUE,1
"75",0.369286998640746,-0.235890236217529,TRUE,1
"76",-0.0629106923006475,0.47602321067825,TRUE,1
"77",-0.480073445476592,0.25888697989285,TRUE,1
"78",-0.302967493887991,0.347603887785226,TRUE,1
"79",-0.314214761834592,0.351486793253571,TRUE,1
"80",-0.145799614489079,0.160658200737089,TRUE,1
"81",0.250891420524567,-0.418283505830914,TRUE,1
"82",0.445323808118701,0.180573224555701,TRUE,1
"83",-0.0947297546081245,-0.507414222694933,TRUE,1
"84",0.423816786147654,0.131273727864027,TRUE,1
"85",0.320899497717619,-0.193237165454775,TRUE,1
"86",0.238894334994256,0.412535399198532,TRUE,1
"87",0.0568234696984291,-0.114739610347897,TRUE,1
"88",-0.265014390926808,-0.247996497899294,TRUE,1
"89",-0.251467269379646,-0.105059754569083,TRUE,1
"90",0.0399095159955323,0.366786063183099,TRUE,1
"91",-0.4073072723113,0.251026341691613,TRUE,1
"92",-0.204801928717643,-0.126631892286241,TRUE,1
"93",-0.00653306348249316,0.240545299835503,TRUE,1
"94",-0.286515607032925,0.172572903800756,TRUE,1
"95",-0.145856125745922,-0.19994083372876,TRUE,1
"96",-0.470046510454267,-0.0992904766462743,TRUE,1
"97",0.0731958099640906,0.421149522531778,TRUE,1
"98",0.326065186411142,0.115635136608034,TRUE,1
"99",-0.268441177904606,0.42899085348472,TRUE,1
"100",0.0919031002558768,0.203901228029281,TRUE,1
"101",-0.0385299581103027,0.332435583695769,TRUE,1
"102",-0.0631776498630643,0.289011666085571,TRUE,1
"103",-0.452523768879473,-0.0678130909800529,TRUE,1
"104",0.00678615598008037,-0.146757718641311,TRUE,1
"105",0.220593383070081,0.0772561053745449,TRUE,1
"106",-0.530398364178836,0.0494676008820534,TRUE,1
"107",0.479887234978378,0.10940447775647,TRUE,1
"108",0.00816945871338248,-0.434431873261929,TRUE,1
"109",-0.529645873699337,-0.133444709237665,TRUE,1
"110",0.323498209007084,-0.379836473613977,TRUE,1
"111",0.220325140748173,-0.251072653569281,TRUE,1
"112",0.35895037278533,-0.14883114118129,TRUE,1
"113",0.434935159515589,-0.219899146351963,TRUE,1
"114",-0.0527616101317108,0.0803265371359885,TRUE,1
"115",-0.0686581255868077,0.499486505053937,TRUE,1
"116",-0.23761420045048,-0.172699986491352,TRUE,1
"117",0.193902778439224,0.238604356069118,TRUE,1
"118",0.389806795399636,-0.227987200021744,TRUE,1
"119",0.0717609627172351,-0.29458481259644,TRUE,1
"120",0.332809863146394,0.265315184835345,TRUE,1
"121",-0.157224701251835,0.0315179633907974,TRUE,1
"122",0.16133514419198,0.114636543206871,TRUE,1
"123",0.402621824294329,-0.312277707271278,TRUE,1
"124",-0.303526538889855,0.148186618927866,TRUE,1
"125",0.093393474817276,0.0363068878650665,TRUE,1
"126",-0.386802359484136,-0.262400458101183,TRUE,1
"127",-0.372607233002782,0.195720782037824,TRUE,1
"128",0.353494700510055,0.000399001408368349,TRUE,1
"129",-0.156339236069471,0.0661399737000465,TRUE,1
"130",0.421783213503659,0.25177462073043,TRUE,1
"131",0.0135854952968657,-0.0826485068537295,TRUE,1
"132",-0.360623984597623,0.31953308917582,TRUE,1
"133",-0.265285837929696,-0.332329069729894,TRUE,1
"134",0.13104948354885,-0.105074441991746,TRUE,1
"135",-0.330896479543298,-0.421571058686823,TRUE,1
"136",-0.513599106576294,-0.14614639384672,TRUE,1
"137",-0.173310826998204,-0.419600379653275,TRUE,1
"138",-0.0354763315990567,0.017677687574178,TRUE,1
"139",0.0757323633879423,0.438576189801097,TRUE,1
"140",-0.209616321139038,0.40011514397338,TRUE,1
"141",0.394728352315724,-0.164809739217162,TRUE,1
"142",0.083098478615284,-0.522627627942711,TRUE,1
"143",-0.17780675413087,-0.0879838699474931,TRUE,1
"144",0.367741038557142,-0.105864536482841,TRUE,1
"145",0.0514627858065069,-0.04907381022349,TRUE,1
"146",-0.0860138493590057,-0.167724856175482,TRUE,1
"147",-0.146683630533516,-0.442683754023165,TRUE,1
"148",0.0662058279849589,0.291568893473595,TRUE,1
"149",-0.135495983529836,-0.0358188487589359,TRUE,1
"150",-0.282561738044024,0.435163245536387,TRUE,1
"151",-0.26866672327742,-0.180356916971505,TRUE,1
"152",0.331663006450981,0.194786025211215,TRUE,1
"153",0.108170445542783,0.279000710230321,TRUE,1
"154",0.319657639134675,-0.166153556667268,TRUE,1
"155",0.298109750729054,0.25484283035621,TRUE,1
"156",0.120325665920973,0.182891777716577,TRUE,1
"157",0.244429861195385,0.365413514897227,TRUE,1
"158",0.535001727286726,0.0116351176984608,TRUE,1
"159",0.468750698957592,-0.0390044213272631,TRUE,1
"160",-0.280394792091101,0.160875958390534,TRUE,1
"161",-0.152927692513913,-0.0737518845126033,TRUE,1
"162",-0.0740087488666177,0.473005960229784,TRUE,1
"163",-0.267302114050835,0.337201349902898,TRUE,1
"164",-0.35057741869241,0.240604359190911,TRUE,1
"165",0.453789890743792,0.126521630212665,TRUE,1
"166",-0.422612588852644,-0.0490939877927303,TRUE,1
"167",0.299394834786654,-0.274413945153356,TRUE,1
"168",-0.481266463175416,-0.23096294561401,TRUE,1
"169",-0.243935059756041,-0.275990503374487,TRUE,1
"170",-0.0210972316563129,0.225461396854371,TRUE,1
"171",-0.192647946998477,-0.208013084717095,TRUE,1
"172",0.194225236773491,0.292934442870319,TRUE,1
"173",-0.192497647367418,-0.0829928857274354,TRUE,1
"174",-0.166953037492931,-0.243637028615922,TRUE,1
"175",-0.281436512712389,0.355088081676513,TRUE,1
"176",-0.105335134547204,-0.111187178175896,TRUE,1
"177",0.00512054422870278,0.160225655883551,TRUE,1
"178",-0.517329760827124,-0.0367570896632969,TRUE,1
"179",-0.341703434009105,0.209269320126623,TRUE,1
"180",0.280557649210095,0.285223069600761,TRUE,1
"181",-0.434905393514782,0.0233340128324926,TRUE,1
"182",-0.2135158656165,0.164094600826502,TRUE,1
"183",-0.378298528492451,0.188576706685126,TRUE,1
"184",0.0597573481500149,-0.369857330806553,TRUE,1
"185",-0.384970056358725,-0.112430728040636,TRUE,1
"186",0.287659250199795,-0.0158381341025233,TRUE,1
"187",0.102039248682559,0.181321048177779,TRUE,1
"188",-0.0854841526597738,0.0943419300019741,TRUE,1
"189",0.407872639596462,0.00807922659441829,TRUE,1
"190",0.0158085776492953,0.347985208500177,TRUE,1
"191",0.186018048319966,0.428689593914896,TRUE,1
"192",-0.160742481704801,0.233517791610211,TRUE,1
"193",-0.242086754180491,-0.229143379256129,TRUE,1
"194",-0.379578317981213,0.145960389636457,TRUE,1
"195",0.324086720123887,-0.048478645272553,TRUE,1
"196",-0.257293616421521,0.280048098880798,TRUE,1
"197",-0.241197067778558,-0.38559993961826,TRUE,1
"198",0.0783191025257111,0.431836711242795,TRUE,1
"199",0.407808794640005,0.246295734774321,TRUE,1
"200",-0.0894514909014106,0.0223824460990727,TRUE,1
"201",-0.00568853365257382,0.477523930370808,TRUE,1
"202",-0.24769295938313,-0.290790389757603,TRUE,1
"203",-0.211079256609082,-0.309627397917211,TRUE,1
"204",0.367958177346736,-0.351172603201121,TRUE,1
"205",-0.124568485189229,0.0963013549335301,TRUE,1
"206",0.311165646649897,-0.171487309969962,TRUE,1
"207",-0.106689623557031,0.116766388062388,TRUE,1
"208",-0.760929394513369,0.709510125219822,TRUE,2
"209",-0.936077053658664,-0.554728169925511,TRUE,2
"210",-0.835695271380246,-0.80217185523361,TRUE,2
"211",0.60365776438266,0.959280365146697,TRUE,2
"212",1.00151399429888,0.0487391939386725,TRUE,2
"213",-0.854920847341418,0.740024464204907,TRUE,2
"214",0.752014447934926,-1.03383856173605,TRUE,2
"215",1.30920011829585,0.320947942323983,TRUE,2
"216",0.582602334208786,-1.00787672493607,TRUE,2
"217",0.540949390269816,-0.987443247810006,TRUE,2
"218",0.862986507825553,-0.940006726421416,TRUE,2
"219",-0.433613101020455,0.998615784570575,TRUE,2
"220",-0.692115511745214,1.12633557152003,TRUE,2
"221",0.860323617234826,-1.02863204758614,TRUE,2
"222",-0.575338919647038,1.04740549530834,TRUE,2
"223",1.41251214407384,-0.0686483196914196,TRUE,2
"224",0.765615521930158,-0.877788879908621,TRUE,2
"225",-0.0634547937661409,-1.21587308309972,TRUE,2
"226",0.166982882656157,1.23144647851586,TRUE,2
"227",-0.207971966825426,1.17300056479871,TRUE,2
"228",0.489756324328482,-1.02749259304255,TRUE,2
"229",-0.610340214334428,-0.849048513919115,TRUE,2
"230",0.712090544402599,-1.00206699594855,TRUE,2
"231",-0.741355549544096,-0.786546397022903,TRUE,2
"232",1.05168138165027,0.559781739488244,TRUE,2
"233",-0.227055441588163,1.33237693924457,TRUE,2
"234",-0.841465634293854,0.840349590405822,TRUE,2
"235",-0.421282793395221,-0.982013100758195,TRUE,2
"236",0.192715327255428,-0.992283472791314,TRUE,2
"237",-1.2622526967898,0.614936533384025,TRUE,2
"238",0.44134087767452,1.13961155712605,TRUE,2
"239",0.787554835900664,1.08507155254483,TRUE,2
"240",0.995427154004574,0.279002381488681,TRUE,2
"241",-0.281687005423009,1.08326333481818,TRUE,2
"242",-0.359470614232123,-1.07053838763386,TRUE,2
"243",-0.581607354804873,-0.814789334312081,TRUE,2
"244",-0.594001904129982,0.970945316366851,TRUE,2
"245",0.361980944871902,-1.0272730672732,TRUE,2
"246",-1.00672569870949,0.652744030579925,TRUE,2
